timestamp,eurusd_price,cash,asset_holdings,equity
2026-08-21T03:11:42.351890+00:00,1.16983,10000.0,0.0,10000.0
2026-08-21T04:19:23.604964+00:00,1.16952,10000.0,0.0,10000.0
2026-08-21T05:07:33.077540+00:00,1.16923,10000.0,0.0,10000.0
2026-08-21T06:01:14.871820+00:00,1.16974,10000.0,0.0,10000.0
2026-08-21T07:01:12.621324+00:00,1.16979,10000.0,0.0,10000.0
2026-08-21T07:51:48.557613+00:00,1.16896,10000.0,0.0,10000.0
2026-08-21T08:52:48.825686+00:00,1.17046,10000.0,0.0,10000.0
2026-08-21T09:47:30.420608+00:00,1.17033,10000.0,0.0,10000.0
